Code,Name,Year,Month,Day,Rate 1 (For USD),Rate 2 (For SOM)
RR        ,RUSSIAN RUBLES                ,2021,6,23,72.908,0.86215949
USD       ,UNITED STATES DOLLAR          ,2021,6,23,1,0.011825307
USD       ,United States Dollars         ,2021,6,23,1,0.011825307
AUD       ,Australia Dollars             ,2021,6,22,1.3261,0.015689945
AUD       ,Australia Dollars             ,2021,6,22,1.3261,0.015689945
CHF       ,Switzerland Francs            ,2021,6,22,0.9183,0.010865
CND       ,CANADIAN DOLLAR               ,2021,6,22,1.2368,0.014633379
CND       ,Canadian Dollars              ,2021,6,22,1.2368,0.014633379
CHF       ,Switzerland Francs            ,2021,6,22,0.9183,0.010865
EU        ,EURO                          ,2021,6,22,0.8393,0.0099303
CND       ,CANADIAN DOLLAR               ,2021,6,22,1.2368,0.014633379
CND       ,Canadian Dollars              ,2021,6,22,1.2368,0.014633379
GBP       ,BRITISH POUND                 ,2021,6,22,0.7179,0.008493938
EU        ,EURO                          ,2021,6,22,0.8393,0.0099303
KZT       ,KAZAKHSTAN TENGE              ,2021,6,22,427.98,5.063707493
GBP       ,BRITISH POUND                 ,2021,6,22,0.7179,0.008493938
RR        ,RUSSIAN RUBLES                ,2021,6,22,73.133,0.865283705
KZT       ,KAZAKHSTAN TENGE              ,2021,6,22,427.98,5.063707493
SOM       ,KYRGYZ SOM                    ,2021,6,22,84.5191,1
SOM       ,Kyrgyz Soms                   ,2021,6,22,84.5191,1
RR        ,RUSSIAN RUBLES                ,2021,6,22,73.133,0.865283705
USD       ,UNITED STATES DOLLAR          ,2021,6,22,1,0.011831645
USD       ,United States Dollars         ,2021,6,22,1,0.011831645
SOM       ,KYRGYZ SOM                    ,2021,6,22,84.5191,1
SOM       ,Kyrgyz Soms                   ,2021,6,22,84.5191,1
USD       ,UNITED STATES DOLLAR          ,2021,6,22,1,0.011831645
USD       ,United States Dollars         ,2021,6,22,1,0.011831645
SOM       ,KYRGYZ SOM                    ,2021,6,21,84.5723,1
SOM       ,Kyrgyz Soms                   ,2021,6,21,84.5723,1
AUD       ,Australia Dollars             ,2021,6,21,1.3327,0.015758115
CHF       ,Switzerland Francs            ,2021,6,21,0.9222,0.01090428
GBP       ,BRITISH POUND                 ,2021,6,21,0.7236,0.008555993
KZT       ,KAZAKHSTAN TENGE              ,2021,6,21,428.03,5.061113391
KZT       ,KAZAKHSTAN TENGE              ,2021,6,21,428.03,5.061113391
RR        ,RUSSIAN RUBLES                ,2021,6,21,72.693,0.859536751
SOM       ,KYRGYZ SOM                    ,2021,6,21,84.5723,1
SOM       ,Kyrgyz Soms                   ,2021,6,21,84.5723,1
RR        ,RUSSIAN RUBLES                ,2021,6,21,72.693,0.859536751
USD       ,UNITED STATES DOLLAR          ,2021,6,21,1,0.011824202
USD       ,United States Dollars         ,2021,6,21,1,0.011824202
USD       ,UNITED STATES DOLLAR          ,2021,6,21,1,0.011824202
USD       ,United States Dollars         ,2021,6,21,1,0.011824202
CND       ,CANADIAN DOLLAR               ,2021,6,21,1.2444,0.014714038
CND       ,Canadian Dollars              ,2021,6,21,1.2444,0.014714038
AUD       ,Australia Dollars             ,2021,6,21,1.3327,0.015758115
CHF       ,Switzerland Francs            ,2021,6,21,0.9222,0.01090428
CND       ,CANADIAN DOLLAR               ,2021,6,21,1.2444,0.014714038
CND       ,Canadian Dollars              ,2021,6,21,1.2444,0.014714038
EU        ,EURO                          ,2021,6,21,0.8422,0.009958343
EU        ,EURO                          ,2021,6,21,0.8422,0.009958343
GBP       ,BRITISH POUND                 ,2021,6,21,0.7236,0.008555993
EU        ,EURO                          ,2021,6,20,0.8428,0.009965438
GBP       ,BRITISH POUND                 ,2021,6,20,0.724,0.008560723
GBP       ,BRITISH POUND                 ,2021,6,20,0.724,0.008560723
KZT       ,KAZAKHSTAN TENGE              ,2021,6,20,428.1,5.061941085
CND       ,CANADIAN DOLLAR               ,2021,6,20,1.2463,0.014736504
CND       ,Canadian Dollars              ,2021,6,20,1.2463,0.014736504
AUD       ,Australia Dollars             ,2021,6,20,1.3372,0.015811324
CHF       ,Switzerland Francs            ,2021,6,20,0.923,0.010913739
CND       ,CANADIAN DOLLAR               ,2021,6,20,1.2463,0.014736504
CND       ,Canadian Dollars              ,2021,6,20,1.2463,0.014736504
EU        ,EURO                          ,2021,6,20,0.8428,0.009965438
USD       ,UNITED STATES DOLLAR          ,2021,6,20,1,0.011824202
USD       ,United States Dollars         ,2021,6,20,1,0.011824202
USD       ,UNITED STATES DOLLAR          ,2021,6,20,1,0.011824202
USD       ,United States Dollars         ,2021,6,20,1,0.011824202
KZT       ,KAZAKHSTAN TENGE              ,2021,6,20,428.1,5.061941085
RR        ,RUSSIAN RUBLES                ,2021,6,20,72.797,0.860766468
RR        ,RUSSIAN RUBLES                ,2021,6,20,72.797,0.860766468
SOM       ,KYRGYZ SOM                    ,2021,6,20,84.5723,1
SOM       ,Kyrgyz Soms                   ,2021,6,20,84.5723,1
CHF       ,Switzerland Francs            ,2021,6,20,0.923,0.010913739
AUD       ,Australia Dollars             ,2021,6,20,1.3372,0.015811324
SOM       ,KYRGYZ SOM                    ,2021,6,20,84.5723,1
SOM       ,Kyrgyz Soms                   ,2021,6,20,84.5723,1
SOM       ,KYRGYZ SOM                    ,2021,6,19,84.5723,1
SOM       ,Kyrgyz Soms                   ,2021,6,19,84.5723,1
CHF       ,Switzerland Francs            ,2021,6,19,0.923,0.010913739
CND       ,CANADIAN DOLLAR               ,2021,6,19,1.2464,0.014737686
CND       ,Canadian Dollars              ,2021,6,19,1.2464,0.014737686
AUD       ,Australia Dollars             ,2021,6,19,1.3373,0.015812506
RR        ,RUSSIAN RUBLES                ,2021,6,19,72.802,0.860825589
USD       ,UNITED STATES DOLLAR          ,2021,6,19,1,0.011824202
USD       ,United States Dollars         ,2021,6,19,1,0.011824202
KZT       ,KAZAKHSTAN TENGE              ,2021,6,19,427.13,5.050471608
SOM       ,KYRGYZ SOM                    ,2021,6,19,84.5723,1
SOM       ,Kyrgyz Soms                   ,2021,6,19,84.5723,1
AUD       ,Australia Dollars             ,2021,6,19,1.3373,0.015812506
CHF       ,Switzerland Francs            ,2021,6,19,0.923,0.010913739
CND       ,CANADIAN DOLLAR               ,2021,6,19,1.2464,0.014737686
CND       ,Canadian Dollars              ,2021,6,19,1.2464,0.014737686
EU        ,EURO                          ,2021,6,19,0.843,0.009967803
GBP       ,BRITISH POUND                 ,2021,6,19,0.7246,0.008567817
GBP       ,BRITISH POUND                 ,2021,6,19,0.7246,0.008567817
RR        ,RUSSIAN RUBLES                ,2021,6,19,72.802,0.860825589
EU        ,EURO                          ,2021,6,19,0.843,0.009967803
KZT       ,KAZAKHSTAN TENGE              ,2021,6,19,427.13,5.050471608
USD       ,UNITED STATES DOLLAR          ,2021,6,19,1,0.011824202
USD       ,United States Dollars         ,2021,6,19,1,0.011824202
USD       ,UNITED STATES DOLLAR          ,2021,6,18,1,0.011814745
USD       ,United States Dollars         ,2021,6,18,1,0.011814745
SOM       ,KYRGYZ SOM                    ,2021,6,18,84.64,1
SOM       ,Kyrgyz Soms                   ,2021,6,18,84.64,1
AUD       ,Australia Dollars             ,2021,6,18,1.323,0.015630907
AUD       ,Australia Dollars             ,2021,6,18,1.323,0.015630907
CHF       ,Switzerland Francs            ,2021,6,18,0.9176,0.01084121
CND       ,CANADIAN DOLLAR               ,2021,6,18,1.2345,0.014585302
CND       ,Canadian Dollars              ,2021,6,18,1.2345,0.014585302
CHF       ,Switzerland Francs            ,2021,6,18,0.9176,0.01084121
EU        ,EURO                          ,2021,6,18,0.8395,0.009918478
CND       ,CANADIAN DOLLAR               ,2021,6,18,1.2345,0.014585302
CND       ,Canadian Dollars              ,2021,6,18,1.2345,0.014585302
GBP       ,BRITISH POUND                 ,2021,6,18,0.7177,0.008479442
EU        ,EURO                          ,2021,6,18,0.8395,0.009918478
KZT       ,KAZAKHSTAN TENGE              ,2021,6,18,427.85,5.054938563
GBP       ,BRITISH POUND                 ,2021,6,18,0.7177,0.008479442
RR        ,RUSSIAN RUBLES                ,2021,6,18,72.314,0.854371456
KZT       ,KAZAKHSTAN TENGE              ,2021,6,18,427.85,5.054938563
SOM       ,KYRGYZ SOM                    ,2021,6,18,84.64,1
SOM       ,Kyrgyz Soms                   ,2021,6,18,84.64,1
RR        ,RUSSIAN RUBLES                ,2021,6,18,72.314,0.854371456
USD       ,UNITED STATES DOLLAR          ,2021,6,18,1,0.011814745
USD       ,United States Dollars         ,2021,6,18,1,0.011814745
USD       ,UNITED STATES DOLLAR          ,2021,6,17,1,0.011823825
USD       ,United States Dollars         ,2021,6,17,1,0.011823825
AUD       ,Australia Dollars             ,2021,6,17,1.313,0.015524682
CHF       ,Switzerland Francs            ,2021,6,17,0.9086,0.010743127
CND       ,CANADIAN DOLLAR               ,2021,6,17,1.2267,0.014504286
CND       ,Canadian Dollars              ,2021,6,17,1.2267,0.014504286
EU        ,EURO                          ,2021,6,17,0.8336,0.009856341
GBP       ,BRITISH POUND                 ,2021,6,17,0.7146,0.008449305
KZT       ,KAZAKHSTAN TENGE              ,2021,6,17,426.6,5.044043748
RR        ,RUSSIAN RUBLES                ,2021,6,17,72.555,0.857877623
SOM       ,KYRGYZ SOM                    ,2021,6,17,84.575,1
SOM       ,Kyrgyz Soms                   ,2021,6,17,84.575,1
USD       ,UNITED STATES DOLLAR          ,2021,6,17,1,0.011823825
USD       ,United States Dollars         ,2021,6,17,1,0.011823825
EU        ,EURO                          ,2021,6,17,0.8336,0.009856341
CND       ,CANADIAN DOLLAR               ,2021,6,17,1.2267,0.014504286
CND       ,Canadian Dollars              ,2021,6,17,1.2267,0.014504286
CHF       ,Switzerland Francs            ,2021,6,17,0.9086,0.010743127
SOM       ,KYRGYZ SOM                    ,2021,6,17,84.575,1
SOM       ,Kyrgyz Soms                   ,2021,6,17,84.575,1
AUD       ,Australia Dollars             ,2021,6,17,1.313,0.015524682
KZT       ,KAZAKHSTAN TENGE              ,2021,6,17,426.6,5.044043748
GBP       ,BRITISH POUND                 ,2021,6,17,0.7146,0.008449305
RR        ,RUSSIAN RUBLES                ,2021,6,17,72.555,0.857877623
KZT       ,KAZAKHSTAN TENGE              ,2021,6,16,427.09,5.051157323
GBP       ,BRITISH POUND                 ,2021,6,16,0.7102,0.008399475
RR        ,RUSSIAN RUBLES                ,2021,6,16,72.261,0.854624738
USD       ,UNITED STATES DOLLAR          ,2021,6,16,1,0.011826915
USD       ,United States Dollars         ,2021,6,16,1,0.011826915
AUD       ,Australia Dollars             ,2021,6,16,1.301,0.015386817
CHF       ,Switzerland Francs            ,2021,6,16,0.8984,0.010625301
CND       ,CANADIAN DOLLAR               ,2021,6,16,1.2185,0.014411096
CND       ,Canadian Dollars              ,2021,6,16,1.2185,0.014411096
EU        ,EURO                          ,2021,6,16,0.8246,0.009752474
GBP       ,BRITISH POUND                 ,2021,6,16,0.7102,0.008399475
KZT       ,KAZAKHSTAN TENGE              ,2021,6,16,427.09,5.051157323
RR        ,RUSSIAN RUBLES                ,2021,6,16,72.261,0.854624738
SOM       ,KYRGYZ SOM                    ,2021,6,16,84.5529,1
SOM       ,Kyrgyz Soms                   ,2021,6,16,84.5529,1
USD       ,UNITED STATES DOLLAR          ,2021,6,16,1,0.011826915
USD       ,United States Dollars         ,2021,6,16,1,0.011826915
CND       ,CANADIAN DOLLAR               ,2021,6,16,1.2185,0.014411096
CND       ,Canadian Dollars              ,2021,6,16,1.2185,0.014411096
EU        ,EURO                          ,2021,6,16,0.8246,0.009752474
CHF       ,Switzerland Francs            ,2021,6,16,0.8984,0.010625301
SOM       ,KYRGYZ SOM                    ,2021,6,16,84.5529,1
SOM       ,Kyrgyz Soms                   ,2021,6,16,84.5529,1
AUD       ,Australia Dollars             ,2021,6,16,1.301,0.015386817
GBP       ,BRITISH POUND                 ,2021,6,15,0.7088,0.008367707
USD       ,UNITED STATES DOLLAR          ,2021,6,15,1,0.011805456
USD       ,United States Dollars         ,2021,6,15,1,0.011805456
AUD       ,Australia Dollars             ,2021,6,15,1.2966,0.015306954
CHF       ,Switzerland Francs            ,2021,6,15,0.8995,0.010619007
CND       ,CANADIAN DOLLAR               ,2021,6,15,1.2143,0.014335365
CND       ,Canadian Dollars              ,2021,6,15,1.2143,0.014335365
EU        ,EURO                          ,2021,6,15,0.825,0.009739501
GBP       ,BRITISH POUND                 ,2021,6,15,0.7088,0.008367707
KZT       ,KAZAKHSTAN TENGE              ,2021,6,15,427.51,5.046950297
RR        ,RUSSIAN RUBLES                ,2021,6,15,72.113,0.851326815
SOM       ,KYRGYZ SOM                    ,2021,6,15,84.7066,1
SOM       ,Kyrgyz Soms                   ,2021,6,15,84.7066,1
USD       ,UNITED STATES DOLLAR          ,2021,6,15,1,0.011805456
USD       ,United States Dollars         ,2021,6,15,1,0.011805456
SOM       ,KYRGYZ SOM                    ,2021,6,15,84.7066,1
SOM       ,Kyrgyz Soms                   ,2021,6,15,84.7066,1
EU        ,EURO                          ,2021,6,15,0.825,0.009739501
CHF       ,Switzerland Francs            ,2021,6,15,0.8995,0.010619007
CND       ,CANADIAN DOLLAR               ,2021,6,15,1.2143,0.014335365
CND       ,Canadian Dollars              ,2021,6,15,1.2143,0.014335365
AUD       ,Australia Dollars             ,2021,6,15,1.2966,0.015306954
RR        ,RUSSIAN RUBLES                ,2021,6,15,72.113,0.851326815
KZT       ,KAZAKHSTAN TENGE              ,2021,6,15,427.51,5.046950297
SOM       ,KYRGYZ SOM                    ,2021,6,14,84.5671,1
SOM       ,Kyrgyz Soms                   ,2021,6,14,84.5671,1
